Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Alcohol use disorders (%),Depression
0.256957852,0.939794174,0.675111962,5.341275395,0.902116974,1.824065094,1
0.192744147,0.682444149,0.167131438,2.578389247,0.445839947,2.11624646,0
0.192336829,0.682386618,0.164770296,2.575703557,0.443858544,2.140919168,0
0.191896997,0.682362784,0.161777645,2.573781145,0.441979968,2.160471776,0
0.191443824,0.682358949,0.158797217,2.572493879,0.440179704,2.175183253,0
0.190982848,0.682341681,0.155979573,2.571660684,0.439185458,2.184190766,0
0.190533926,0.682324504,0.15287871,2.571090878,0.43803296,2.187244055,0
0.189924079,0.682288181,0.148564327,2.570820681,0.437610355,2.182981081,0
0.189107624,0.68227688,0.143559305,2.571060347,0.436830926,2.172171327,0
0.188280456,0.682269681,0.139133772,2.571341423,0.436294796,2.159798467,0
0.187637053,0.682268882,0.135437072,2.571458036,0.436232076,2.149845551,0
0.187374568,0.682264387,0.133899491,2.570581206,0.437201923,2.147461881,0
0.187478304,0.68226278,0.134551875,2.568665345,0.437585213,2.149821453,0
0.187764519,0.68228666,0.136013402,2.56614879,0.438258541,2.151783665,0
0.18818461,0.682352275,0.138107888,2.563649647,0.439256792,2.155135979,0
0.188692429,0.682498817,0.140789996,2.561750838,0.44164548,2.161399806,0
0.189234102,0.682733386,0.143556894,2.560695721,0.442975092,2.172453216,0
0.190110643,0.683228167,0.14922535,2.561173477,0.445827953,2.194161973,0
0.191468032,0.684059674,0.157216217,2.563236318,0.450855283,2.226008341,0
0.193018426,0.685030366,0.167477004,2.566021858,0.4559559,2.260461312,0
0.194474617,0.685974457,0.176675314,2.568878011,0.461672449,2.289488861,0
0.195532454,0.686651493,0.18313805,2.570720015,0.465736847,2.305254764,0
0.196291485,0.687136329,0.18769576,2.572030584,0.469026968,2.311377349,0
0.197037558,0.687630434,0.191979093,2.573602523,0.471841907,2.316501423,0
0.197754019,0.688119632,0.195770333,2.575409857,0.475546619,2.319990409,0
0.198426234,0.688604159,0.199311675,2.577453824,0.478852857,2.32112415,0
0.19903439,0.689049375,0.201757629,2.579431577,0.4813623,2.319492773,0
0.199563485,0.689448106,0.203629419,2.581278025,0.484388081,2.314678579,0
0.199997828,0.689806924,0.204891198,2.583156736,0.486327895,2.305889053,0
0.204128643,0.885455383,0.353555656,4.639985717,0.769513175,1.971490934,0
0.20403115,0.885388321,0.350911051,4.639648457,0.77298336,1.987932216,0
0.203961111,0.885373342,0.348643154,4.639853338,0.776487595,2.002962731,0
0.203922318,0.885437471,0.347148239,4.640710436,0.779464127,2.015913907,0
0.203913918,0.885565255,0.346340167,4.641959616,0.781499329,2.026203187,0
0.203938156,0.885757127,0.346581288,4.643463318,0.78274943,2.033259951,0
0.204026243,0.88603761,0.347109971,4.644734897,0.785496125,2.038248388,0
0.204186748,0.886427649,0.350139936,4.645635899,0.789905238,2.043004657,0
0.204369624,0.886835476,0.353591119,4.646357747,0.795438402,2.047452161,0
0.204543789,0.887243064,0.357435155,4.647350767,0.800097533,2.051808973,0
0.204649715,0.887516881,0.359827738,4.648602461,0.802807969,2.055898257,0
0.204736149,0.887678659,0.362209401,4.650028043,0.80384784,2.063129421,0
0.204853501,0.887772028,0.364553436,4.651021543,0.805685881,2.074777675,0
0.204982442,0.887842986,0.367413364,4.651664579,0.809400619,2.087631663,0
0.205093764,0.887909568,0.36912327,4.6519295,0.811359257,2.098304133,0
0.20516243,0.888015347,0.370301881,4.652229109,0.812831013,2.103229565,0
0.20519247,0.888200366,0.369913119,4.652883408,0.81205917,2.102258444,0
0.205217866,0.888495687,0.370165523,4.654079176,0.810027846,2.0988279,0
0.205230509,0.88882813,0.369795036,4.655484791,0.807091843,2.094492684,0
0.205217758,0.889090228,0.368812352,4.656389658,0.804518214,2.090843443,0
0.20517381,0.889219354,0.368687439,4.656572844,0.804669067,2.089381265,0
0.205082222,0.889239093,0.368078349,4.65623978,0.805058688,2.089806134,0
0.204942905,0.88926075,0.367034269,4.655925926,0.805646179,2.090927868,0
0.204762517,0.88929762,0.366324052,4.655689,0.806483667,2.092818091,0
0.204541147,0.889332405,0.36516637,4.655386287,0.808271381,2.095491529,0
0.204284292,0.889380542,0.364253027,4.655273209,0.811444766,2.098918329,0
0.203992153,0.889416212,0.363759429,4.655191086,0.813803865,2.103188629,0
0.203668036,0.889431839,0.362750252,4.655024159,0.816651977,2.108371111,0
0.202991721,0.830556036,0.239539231,4.672912027,1.62460712,0.739111714,1
0.203062407,0.830826867,0.24048134,4.679370021,1.649003438,0.739763861,1
0.203150026,0.831201718,0.241911663,4.688507369,1.666960074,0.739900081,1
0.203240832,0.831619219,0.242710117,4.698110213,1.681961881,0.739828923,1
0.203332281,0.831982549,0.244001128,4.70535126,1.695312252,0.739902635,1
0.203422521,0.832222198,0.245181415,4.708252037,1.70840802,0.740325515,1
0.203547234,0.832361741,0.246570443,4.707969707,1.720906552,0.740754794,1
0.203743657,0.832570153,0.247795659,4.709796234,1.730557121,0.740707836,1
0.203985654,0.832886337,0.248877724,4.712324073,1.737097047,0.740434398,1
0.204219008,0.833195932,0.250953743,4.713401456,1.742179032,0.740015645,1
0.204411289,0.833553267,0.2533543,4.713029632,1.748035291,0.739407075,1
0.20462551,0.83410708,0.25540726,4.713225021,1.738891276,0.737992993,1
0.204956925,0.834651786,0.25806977,4.712532967,1.711341332,0.73653541,1
0.205339898,0.834949717,0.2588316,4.706206561,1.682217903,0.735640427,1
0.205706554,0.834907306,0.258123355,4.692367963,1.66301176,0.735749132,1
0.205963481,0.834800083,0.25823547,4.677861389,1.660062276,0.736186325,1
0.206112237,0.83483895,0.258120271,4.667804923,1.671974734,0.736769949,1
0.206248634,0.835061719,0.259409769,4.661296012,1.683855788,0.738238214,1
0.20638169,0.835197746,0.259580423,4.653424015,1.700469289,0.740531095,1
0.206510507,0.835155716,0.259762332,4.642510441,1.718016095,0.743087808,1
0.206613936,0.835065277,0.26004018,4.632368819,1.730999214,0.744554004,1
0.206675733,0.835195785,0.261233618,4.631855547,1.730686542,0.743791816,1
0.206714378,0.835607813,0.264034247,4.640107273,1.725172942,0.741080896,1
0.206760776,0.835911592,0.265783632,4.646955174,1.720106406,0.73804952,1
0.206817928,0.836124293,0.26733853,4.65154932,1.716409039,0.73498729,1
0.206881727,0.836180039,0.268744997,4.652922834,1.715204068,0.732158624,1
0.206935674,0.836443741,0.271042287,4.660749968,1.707046627,0.7285285,1
0.206968624,0.836822159,0.273714302,4.67330436,1.695673821,0.723557569,1
0.251235545,0.576793916,0.101292372,4.162613705,0.499018592,1.332978171,1
0.251403328,0.57711968,0.10173659,4.150547799,0.498629513,1.334773361,1
0.251528847,0.577451998,0.102574021,4.141381063,0.49955666,1.336626221,1
0.251620711,0.577767035,0.102937437,4.134914072,0.499090977,1.338421222,1
0.251678275,0.578052177,0.103486599,4.131469853,0.50022952,1.339898167,1
0.251701306,0.578280786,0.10389938,4.131182826,0.5001022,1.340903077,1
0.251610186,0.578505633,0.104622223,4.136713732,0.499996525,1.341946001,1
0.251375239,0.578762295,0.105182429,4.148365902,0.499563708,1.343451305,1
0.251093293,0.57904179,0.105630658,4.162798196,0.499031231,1.34519508,1
0.250856653,0.579330069,0.106890115,4.176703933,0.498328818,1.346942911,1
0.250754559,0.579609078,0.107276867,4.186854976,0.497816031,1.348469486,1
0.250773494,0.579917468,0.108645468,4.196491943,0.497556483,1.350383613,1
0.250823421,0.580276656,0.109234766,4.209577908,0.496887635,1.353297345,1
0.250890996,0.580658863,0.110468617,4.223771023,0.496207873,1.357055852,1
0.250949242,0.581004607,0.111645852,4.236549425,0.495909108,1.361400871,1
0.250975907,0.581272705,0.11273267,4.245561878,0.495885939,1.366085265,1
0.25097513,0.581460506,0.113886917,4.249112068,0.496906204,1.374879433,1
0.250968024,0.58160019,0.115688429,4.248703892,0.497624312,1.389281925,1
0.250971037,0.581729776,0.117474377,4.246932004,0.498142623,1.405776799,1
0.250977113,0.581834936,0.119330963,4.246028107,0.499140072,1.420734391,1
0.251016218,0.581981095,0.121650809,4.248881967,0.500253692,1.430745277,1
0.251094274,0.582140858,0.12368088,4.254231609,0.500640525,1.43702919,1
0.251231434,0.582322163,0.125936907,4.259426788,0.502252618,1.443101051,1
0.2514178,0.582513586,0.128099006,4.264447361,0.504134554,1.44870089,1
0.251651243,0.582720348,0.13046178,4.269459121,0.505449703,1.453608476,1
0.251929182,0.58294185,0.132743895,4.274400073,0.508197883,1.457625926,1
0.252249392,0.583180865,0.135428736,4.279267573,0.510254332,1.460576368,1
0.252599548,0.583419096,0.137974267,4.283988502,0.512800136,1.46219797,1
0.228866803,0.916062386,0.306066724,4.66223276,0.814887911,1.525818551,0
0.229054239,0.916397785,0.306423905,4.663295175,0.817677591,1.532803566,0
0.229223187,0.916694119,0.306783523,4.664382882,0.818179733,1.539492819,0
0.229383426,0.916997088,0.307334229,4.665583087,0.820867384,1.545751774,0
0.229522247,0.917270943,0.307947533,4.666601106,0.821663005,1.551278515,0
0.22963033,0.917494988,0.309039157,4.667210804,0.821730224,1.555790385,0
0.229715781,0.917611069,0.310592335,4.666489942,0.823112259,1.560622792,0
0.22980499,0.917678131,0.312655615,4.664649422,0.827871369,1.566569629,0
0.229882269,0.917702728,0.316071724,4.662369781,0.833322308,1.572401215,0
0.229947992,0.917745515,0.318479912,4.660582381,0.837112376,1.577024973,0
0.22999464,0.917839975,0.319899311,4.66009244,0.840348453,1.579270289,0
0.230021827,0.918029385,0.321024641,4.660905453,0.844182478,1.578950166,0
0.2300322,0.918272092,0.321795595,4.662002478,0.850211189,1.5772734,0
0.23003965,0.918537544,0.322341456,4.663203221,0.856158854,1.575240262,0
0.23006236,0.918817687,0.322623475,4.664507921,0.860754654,1.573837464,0
0.230088498,0.918989545,0.323495086,4.665389029,0.863484838,1.57383154,0
0.230167771,0.919129201,0.323677355,4.666117898,0.861884213,1.576808028,0
0.230298293,0.919258791,0.325042257,4.666653604,0.859350841,1.582422378,0
0.230441641,0.919387075,0.324985402,4.667014537,0.853824853,1.588848888,0
0.230546345,0.919460243,0.325521044,4.666927536,0.851133204,1.594168786,0
0.23057604,0.919504395,0.326282336,4.666546026,0.848332254,1.596515821,0
0.230531096,0.919525129,0.325952267,4.665952242,0.846158477,1.596335874,0
0.230445277,0.919566186,0.325233743,4.665344924,0.844593566,1.5954004,0
0.230320929,0.919632073,0.324949836,4.664815329,0.844062229,1.59367594,0
0.230151795,0.91969762,0.324072456,4.664250252,0.84288723,1.591074759,0
0.229941697,0.919786212,0.323163575,4.663841454,0.842038527,1.58756269,0
0.229685311,0.919868055,0.321752936,4.663418393,0.841681704,1.583089198,0
0.229385587,0.919956255,0.320598998,4.663044089,0.842954554,1.577640443,0
0.191283741,0.693581028,0.174511984,2.927441715,0.717005718,4.795117961,1
0.19115938,0.69348698,0.172049614,2.927760067,0.719835618,4.889663659,1
0.191009779,0.693393288,0.16954881,2.92773052,0.721867089,4.977547793,1
0.190854959,0.69332778,0.167731416,2.927572815,0.724962198,5.054909455,1
0.190704918,0.693289152,0.165886959,2.92720548,0.728573242,5.117567109,1
0.190560908,0.693234198,0.164067031,2.926528744,0.73139442,5.161238562,1
0.190334634,0.693204652,0.162737703,2.925233944,0.736539126,5.195849042,1
0.189994058,0.693223568,0.161153127,2.923284288,0.7412548,5.231324309,1
0.189640109,0.69329318,0.160119341,2.921390184,0.74596377,5.263431777,1
0.189371585,0.693396396,0.159516526,2.919994152,0.749366118,5.288011564,1
0.18929824,0.693549412,0.159121686,2.919701337,0.751862405,5.301741376,1
0.189482262,0.693827056,0.159704688,2.920977167,0.754752222,5.30929652,1
0.189863283,0.6942506,0.161224756,2.923522175,0.755705835,5.317840695,1
0.19036093,0.694763981,0.164738037,2.926797429,0.758615623,5.326971585,1
0.190898997,0.695314551,0.167706382,2.930138641,0.760516935,5.336838832,1
0.191378495,0.695775958,0.17035254,2.932725607,0.762656909,5.346676916,1
0.191935873,0.696206058,0.174073325,2.934948196,0.765694206,5.365402369,1
0.19269973,0.696730113,0.178753711,2.937463239,0.77060933,5.397579763,1
0.193533607,0.697275143,0.183546555,2.940125272,0.775458712,5.432641786,1
0.194306241,0.697768856,0.187939754,2.942466855,0.780240202,5.461356721,1
0.194891929,0.698158367,0.192079638,2.944119266,0.782905614,5.474667785,1
0.195331404,0.698439938,0.195575787,2.94517791,0.784316254,5.473536306,1
0.195774963,0.698711276,0.198829996,2.945941907,0.785741362,5.467507982,1
0.196203697,0.698946901,0.20118534,2.94648197,0.786034237,5.455419891,1
0.196609676,0.699150661,0.204173228,2.946829119,0.785504562,5.436959424,1
0.196994584,0.699352849,0.207219129,2.947073912,0.784655623,5.412366184,1
0.197347411,0.699545667,0.209342567,2.947223866,0.782787611,5.381009746,1
0.197650079,0.699677097,0.210693402,2.946931986,0.779867569,5.342888132,1
0.258182209,0.956433131,0.511213457,5.224712954,0.823533043,1.387457144,1
0.258625344,0.956856062,0.515844427,5.226843478,0.824249915,1.403033928,1
0.25900552,0.957313181,0.52018411,5.229157918,0.826296627,1.417716638,1
0.259312481,0.957784469,0.524512294,5.231607909,0.828176101,1.430756214,1
0.259536912,0.958217641,0.5285042,5.233892966,0.829118284,1.441613308,1
0.259659884,0.958549856,0.531940559,5.235606652,0.831800516,1.44945464,1
0.259665332,0.958900754,0.535318498,5.235714992,0.833524454,1.4560446,1
0.259598987,0.959406022,0.539216055,5.234289025,0.837074885,1.463344597,1
0.259519978,0.960013058,0.544018225,5.232660491,0.841926639,1.470558072,1
0.259457479,0.960560579,0.547850356,5.231493372,0.844959062,1.476884833,1
0.259446724,0.960923735,0.551041933,5.231670873,0.847279659,1.481386471,1
0.259524865,0.960393475,0.555047829,5.233195277,0.848112827,1.482057205,1
0.259640502,0.958676024,0.559963347,5.234508886,0.848895035,1.478823686,1
0.259752231,0.956505003,0.564025848,5.235411799,0.849209103,1.473648534,1
0.25983748,0.95464217,0.568198916,5.235890361,0.850019245,1.468771076,1
0.259856638,0.953815047,0.57124509,5.235736055,0.850579934,1.466283161,1
0.259574189,0.952903684,0.573941822,5.232267999,0.847079196,1.463475351,1
0.258939171,0.950800726,0.576778009,5.224673166,0.84036618,1.457719025,1
0.258192687,0.948343005,0.579555404,5.215842823,0.831725766,1.451158031,1
0.257573283,0.946301827,0.580717001,5.208497951,0.824043496,1.446051883,1
0.257306899,0.945425228,0.583340657,5.205142644,0.818986566,1.444567502,1
0.257318456,0.945467977,0.586292103,5.205096374,0.817703283,1.44593741,1
0.257358348,0.945566618,0.589313012,5.205431709,0.817807549,1.447708839,1
0.257434044,0.945767273,0.592094902,5.206259559,0.818149143,1.450024647,1
0.257537138,0.946012624,0.595100118,5.207285794,0.817973798,1.452880849,1
0.257675289,0.946314234,0.59831834,5.208646356,0.819489228,1.456475761,1
0.257856446,0.946705687,0.600262676,5.210450807,0.82139116,1.460782228,1
0.258072603,0.94715885,0.603868896,5.212644644,0.823451382,1.46563857,1
0.190380597,0.870972489,0.211609811,4.489253133,0.809322705,1.542924713,0
0.191191375,0.871933161,0.216008374,4.494375345,0.811844991,1.572840019,0
0.191918772,0.872827043,0.220257502,4.499428133,0.814604628,1.600759674,0
0.192536331,0.873649274,0.223665152,4.504220004,0.815405262,1.626029945,0
0.193003714,0.874343371,0.226724656,4.508290376,0.81648744,1.647890447,0
0.193285191,0.874859067,0.229526546,4.511312461,0.816991252,1.665613867,0
0.193421794,0.87522648,0.231056528,4.513595694,0.820393931,1.680710482,0
0.19349378,0.875527291,0.232375387,4.515836918,0.829141896,1.69477592,0
0.193514853,0.875763621,0.234252721,4.51812058,0.839064873,1.707136361,0
0.193515231,0.875987258,0.23518004,4.52058602,0.846660803,1.717436739,0
0.193504523,0.876156715,0.237202906,4.522720551,0.850534191,1.725228341,0
0.193470019,0.876337773,0.23886062,4.5246383,0.850902853,1.731999233,0
0.193395909,0.87652672,0.240723887,4.52637278,0.851214166,1.738945203,0
0.193313801,0.876730567,0.242777772,4.528205761,0.853494785,1.745245065,0
0.193257555,0.876948165,0.244940553,4.530165995,0.85578563,1.750191257,0
0.193252325,0.877152172,0.246598228,4.532171157,0.856700922,1.752974617,0
0.193356177,0.877421569,0.247661299,4.53468992,0.853879719,1.753857725,0
0.193573993,0.877848096,0.248519314,4.538061933,0.847446237,1.75404589,0
0.193838799,0.878344407,0.250487342,4.541752653,0.840363177,1.753954341,0
0.194082034,0.878826121,0.251375485,4.545286871,0.834264136,1.753958292,0
0.19423118,0.879193795,0.252077925,4.548169698,0.830887923,1.754347869,0
0.194310554,0.879462249,0.253081755,4.550472248,0.82992589,1.755635281,0
0.194411775,0.879805452,0.254422344,4.553159314,0.82946275,1.758207419,0
0.194513489,0.880138276,0.255011418,4.555868035,0.829490073,1.761766083,0
0.194622063,0.880506544,0.256175388,4.558857471,0.830819575,1.76626568,0
0.194729873,0.880892942,0.257195298,4.562088398,0.832549768,1.77152365,0
0.194828547,0.88126611,0.25818759,4.565310986,0.832936752,1.77743313,0
0.194921776,0.881646523,0.258710442,4.568547732,0.836791599,1.784012674,0
0.167034284,0.635762853,0.110327775,2.897441145,0.444354489,0.960683931,1
0.167004603,0.635771342,0.109559425,2.895479965,0.449453528,0.962702356,1
0.166983004,0.63579125,0.108964166,2.894091283,0.453944594,0.964807062,1
0.166971721,0.635830309,0.108488958,2.893316186,0.458408013,0.967021251,1
0.166967349,0.635872019,0.107844095,2.8930536,0.460850371,0.969307319,1
0.166975368,0.635933665,0.108069744,2.893313065,0.463597651,0.971675036,1
0.166989629,0.635999594,0.108021926,2.894356374,0.464916745,0.974566444,1
0.167013236,0.636084258,0.108280732,2.896298868,0.464927731,0.978090033,1
0.167051034,0.636192049,0.108664805,2.898624627,0.46511349,0.981639072,1
0.167100189,0.636294114,0.109122625,2.90067958,0.46538371,0.984533286,1
0.167170968,0.636411809,0.109697058,2.901993256,0.466194764,0.986207082,1
0.167323369,0.636566032,0.110013001,2.902404432,0.468598282,0.986890285,1
0.167574783,0.636763708,0.111337802,2.902343694,0.472666422,0.987261575,1
0.167865225,0.636977929,0.112693316,2.902028969,0.475790738,0.987437814,1
0.168131178,0.637170673,0.113339084,2.901640208,0.479333106,0.987543111,1
0.168310067,0.637304387,0.114172455,2.901323832,0.481339866,0.987735012,1
